customer_id,customer_segment,signup_date,country,age_group,is_verified,credit_limit
CUST_001339,standard,2023-04-22 12:00:00,KSA,35-44,True,3000
CUST_001340,new,2023-04-22 14:00:00,KSA,25-34,True,5000
CUST_001341,standard,2023-04-22 16:00:00,Kuwait,35-44,True,10000
CUST_001342,standard,2023-04-22 18:00:00,UAE,25-34,True,3000
CUST_001343,premium,2023-04-22 20:00:00,UAE,45+,True,5000
CUST_001344,premium,2023-04-22 22:00:00,UAE,25-34,True,5000
CUST_001345,new,2023-04-23 00:00:00,UAE,35-44,True,3000
CUST_001346,new,2023-04-23 02:00:00,UAE,25-34,True,10000
CUST_001347,premium,2023-04-23 04:00:00,Egypt,18-24,True,3000
CUST_001348,new,2023-04-23 06:00:00,KSA,25-34,True,3000
CUST_001349,standard,2023-04-23 08:00:00,UAE,18-24,True,5000
CUST_001350,new,2023-04-23 10:00:00,KSA,25-34,True,5000
CUST_001351,standard,2023-04-23 12:00:00,KSA,18-24,True,20000
CUST_001352,standard,2023-04-23 14:00:00,Egypt,25-34,True,10000
CUST_001353,standard,2023-04-23 16:00:00,Egypt,45+,True,5000
CUST_001354,standard,2023-04-23 18:00:00,KSA,25-34,True,5000
CUST_001355,premium,2023-04-23 20:00:00,KSA,35-44,True,5000
CUST_001356,premium,2023-04-23 22:00:00,KSA,25-34,True,3000
CUST_001357,standard,2023-04-24 00:00:00,KSA,25-34,True,5000
CUST_001358,new,2023-04-24 02:00:00,UAE,45+,True,10000
CUST_001359,standard,2023-04-24 04:00:00,UAE,35-44,True,5000
CUST_001360,standard,2023-04-24 06:00:00,KSA,35-44,True,3000
CUST_001361,new,2023-04-24 08:00:00,UAE,25-34,True,5000
CUST_001362,premium,2023-04-24 10:00:00,UAE,25-34,True,3000
CUST_001363,standard,2023-04-24 12:00:00,KSA,25-34,True,10000
CUST_001364,standard,2023-04-24 14:00:00,UAE,25-34,True,5000
CUST_001365,new,2023-04-24 16:00:00,KSA,25-34,True,5000
CUST_001366,standard,2023-04-24 18:00:00,KSA,35-44,False,5000
CUST_001367,standard,2023-04-24 20:00:00,Kuwait,35-44,True,20000
CUST_001368,new,2023-04-24 22:00:00,UAE,25-34,False,3000
CUST_001369,new,2023-04-25 00:00:00,UAE,18-24,False,10000
CUST_001370,standard,2023-04-25 02:00:00,KSA,35-44,True,5000
CUST_001371,standard,2023-04-25 04:00:00,Egypt,18-24,True,10000
CUST_001372,standard,2023-04-25 06:00:00,Kuwait,25-34,True,10000
CUST_001373,new,2023-04-25 08:00:00,UAE,18-24,True,3000
CUST_001374,standard,2023-04-25 10:00:00,UAE,25-34,True,10000
CUST_001375,premium,2023-04-25 12:00:00,Egypt,45+,True,5000
CUST_001376,new,2023-04-25 14:00:00,UAE,18-24,False,3000
CUST_001377,standard,2023-04-25 16:00:00,KSA,25-34,True,3000
CUST_001378,standard,2023-04-25 18:00:00,UAE,25-34,True,5000
CUST_001379,standard,2023-04-25 20:00:00,UAE,45+,True,5000
CUST_001380,standard,2023-04-25 22:00:00,UAE,35-44,True,10000
CUST_001381,standard,2023-04-26 00:00:00,UAE,25-34,True,10000
CUST_001382,standard,2023-04-26 02:00:00,KSA,18-24,True,5000
CUST_001383,premium,2023-04-26 04:00:00,Egypt,25-34,True,10000
CUST_001384,standard,2023-04-26 06:00:00,UAE,25-34,True,5000
CUST_001385,new,2023-04-26 08:00:00,Egypt,25-34,True,3000
CUST_001386,premium,2023-04-26 10:00:00,UAE,18-24,True,20000
CUST_001387,new,2023-04-26 12:00:00,KSA,18-24,True,3000
CUST_001388,standard,2023-04-26 14:00:00,UAE,25-34,True,5000
CUST_001389,new,2023-04-26 16:00:00,Egypt,25-34,True,10000
CUST_001390,new,2023-04-26 18:00:00,KSA,35-44,True,5000
CUST_001391,standard,2023-04-26 20:00:00,KSA,18-24,True,3000
CUST_001392,new,2023-04-26 22:00:00,Egypt,25-34,True,3000
CUST_001393,new,2023-04-27 00:00:00,KSA,45+,True,5000
CUST_001394,standard,2023-04-27 02:00:00,Kuwait,25-34,True,20000
CUST_001395,standard,2023-04-27 04:00:00,KSA,35-44,True,5000
CUST_001396,standard,2023-04-27 06:00:00,Egypt,18-24,True,5000
CUST_001397,new,2023-04-27 08:00:00,KSA,25-34,True,5000
CUST_001398,new,2023-04-27 10:00:00,UAE,35-44,True,3000
CUST_001399,new,2023-04-27 12:00:00,KSA,25-34,True,3000
CUST_001400,standard,2023-04-27 14:00:00,UAE,35-44,True,3000
CUST_001401,new,2023-04-27 16:00:00,KSA,25-34,True,5000
CUST_001402,premium,2023-04-27 18:00:00,UAE,25-34,True,3000
CUST_001403,standard,2023-04-27 20:00:00,KSA,25-34,True,3000
CUST_001404,premium,2023-04-27 22:00:00,UAE,25-34,True,10000
CUST_001405,standard,2023-04-28 00:00:00,UAE,18-24,True,10000
CUST_001406,standard,2023-04-28 02:00:00,UAE,25-34,True,20000
CUST_001407,standard,2023-04-28 04:00:00,Kuwait,25-34,False,5000
CUST_001408,standard,2023-04-28 06:00:00,UAE,25-34,True,3000
CUST_001409,standard,2023-04-28 08:00:00,UAE,35-44,False,10000
CUST_001410,standard,2023-04-28 10:00:00,KSA,25-34,True,3000
CUST_001411,standard,2023-04-28 12:00:00,KSA,45+,True,5000
CUST_001412,standard,2023-04-28 14:00:00,UAE,25-34,True,10000
CUST_001413,standard,2023-04-28 16:00:00,UAE,25-34,True,10000
CUST_001414,premium,2023-04-28 18:00:00,UAE,35-44,True,20000
CUST_001415,standard,2023-04-28 20:00:00,Kuwait,25-34,True,10000
CUST_001416,standard,2023-04-28 22:00:00,UAE,25-34,True,5000
CUST_001417,standard,2023-04-29 00:00:00,UAE,18-24,True,3000
CUST_001418,standard,2023-04-29 02:00:00,UAE,25-34,True,20000
CUST_001419,standard,2023-04-29 04:00:00,UAE,25-34,True,3000
CUST_001420,new,2023-04-29 06:00:00,KSA,45+,False,20000
CUST_001421,standard,2023-04-29 08:00:00,UAE,25-34,True,5000
CUST_001422,standard,2023-04-29 10:00:00,UAE,35-44,True,3000
CUST_001423,premium,2023-04-29 12:00:00,UAE,25-34,True,10000
CUST_001424,standard,2023-04-29 14:00:00,UAE,25-34,True,3000
CUST_001425,standard,2023-04-29 16:00:00,UAE,25-34,True,10000
CUST_001426,standard,2023-04-29 18:00:00,Egypt,35-44,True,3000
CUST_001427,standard,2023-04-29 20:00:00,KSA,35-44,True,10000
CUST_001428,standard,2023-04-29 22:00:00,Egypt,18-24,True,5000
CUST_001429,standard,2023-04-30 00:00:00,Egypt,25-34,True,5000
CUST_001430,new,2023-04-30 02:00:00,KSA,25-34,True,5000
CUST_001431,new,2023-04-30 04:00:00,UAE,18-24,False,3000
CUST_001432,new,2023-04-30 06:00:00,KSA,25-34,True,10000
CUST_001433,new,2023-04-30 08:00:00,Egypt,35-44,True,3000
CUST_001434,premium,2023-04-30 10:00:00,KSA,25-34,True,5000
CUST_001435,standard,2023-04-30 12:00:00,KSA,35-44,False,5000
CUST_001436,premium,2023-04-30 14:00:00,UAE,25-34,True,5000
CUST_001437,standard,2023-04-30 16:00:00,Egypt,25-34,True,3000
CUST_001438,new,2023-04-30 18:00:00,KSA,18-24,False,3000
CUST_001439,standard,2023-04-30 20:00:00,Kuwait,35-44,True,3000
CUST_001440,new,2023-04-30 22:00:00,UAE,35-44,True,10000
CUST_001441,premium,2023-05-01 00:00:00,UAE,25-34,True,3000
CUST_001442,new,2023-05-01 02:00:00,UAE,18-24,True,20000
CUST_001443,standard,2023-05-01 04:00:00,KSA,25-34,True,3000
CUST_001444,premium,2023-05-01 06:00:00,UAE,18-24,True,3000
CUST_001445,standard,2023-05-01 08:00:00,UAE,25-34,True,5000
CUST_001446,standard,2023-05-01 10:00:00,Kuwait,35-44,True,3000
CUST_001447,standard,2023-05-01 12:00:00,UAE,18-24,True,5000
CUST_001448,standard,2023-05-01 14:00:00,Egypt,35-44,True,10000
CUST_001449,new,2023-05-01 16:00:00,UAE,25-34,True,3000
CUST_001450,standard,2023-05-01 18:00:00,Egypt,25-34,False,10000
CUST_001451,standard,2023-05-01 20:00:00,KSA,45+,True,5000
CUST_001452,standard,2023-05-01 22:00:00,Egypt,18-24,True,3000
CUST_001453,new,2023-05-02 00:00:00,Egypt,45+,True,3000
CUST_001454,standard,2023-05-02 02:00:00,UAE,18-24,True,20000
CUST_001455,standard,2023-05-02 04:00:00,UAE,25-34,True,3000
CUST_001456,premium,2023-05-02 06:00:00,UAE,35-44,True,10000
CUST_001457,standard,2023-05-02 08:00:00,KSA,45+,True,5000
CUST_001458,standard,2023-05-02 10:00:00,Egypt,25-34,True,3000
CUST_001459,standard,2023-05-02 12:00:00,UAE,25-34,True,5000
CUST_001460,standard,2023-05-02 14:00:00,KSA,35-44,True,10000
CUST_001461,new,2023-05-02 16:00:00,UAE,35-44,True,10000
CUST_001462,premium,2023-05-02 18:00:00,Egypt,18-24,True,5000
CUST_001463,standard,2023-05-02 20:00:00,Kuwait,35-44,True,10000
CUST_001464,standard,2023-05-02 22:00:00,UAE,25-34,True,3000
CUST_001465,new,2023-05-03 00:00:00,UAE,25-34,True,20000
CUST_001466,standard,2023-05-03 02:00:00,UAE,25-34,True,10000
CUST_001467,new,2023-05-03 04:00:00,KSA,25-34,False,10000
CUST_001468,standard,2023-05-03 06:00:00,KSA,45+,True,10000
CUST_001469,premium,2023-05-03 08:00:00,UAE,25-34,True,5000
CUST_001470,standard,2023-05-03 10:00:00,UAE,45+,True,5000
CUST_001471,new,2023-05-03 12:00:00,UAE,18-24,True,5000
CUST_001472,standard,2023-05-03 14:00:00,KSA,35-44,True,5000
CUST_001473,new,2023-05-03 16:00:00,KSA,35-44,True,5000
CUST_001474,new,2023-05-03 18:00:00,UAE,25-34,False,3000
CUST_001475,standard,2023-05-03 20:00:00,KSA,25-34,False,5000
CUST_001476,standard,2023-05-03 22:00:00,KSA,25-34,True,3000
CUST_001477,standard,2023-05-04 00:00:00,UAE,35-44,True,3000
CUST_001478,standard,2023-05-04 02:00:00,UAE,35-44,True,5000
CUST_001479,new,2023-05-04 04:00:00,KSA,18-24,True,10000
CUST_001480,new,2023-05-04 06:00:00,Kuwait,35-44,True,5000
CUST_001481,standard,2023-05-04 08:00:00,UAE,25-34,True,10000
CUST_001482,standard,2023-05-04 10:00:00,UAE,25-34,True,3000
CUST_001483,new,2023-05-04 12:00:00,UAE,35-44,True,5000
CUST_001484,standard,2023-05-04 14:00:00,KSA,25-34,True,3000
CUST_001485,new,2023-05-04 16:00:00,UAE,35-44,False,3000
CUST_001486,standard,2023-05-04 18:00:00,UAE,25-34,False,5000
CUST_001487,standard,2023-05-04 20:00:00,KSA,18-24,True,5000
CUST_001488,premium,2023-05-04 22:00:00,KSA,25-34,True,3000
CUST_001489,standard,2023-05-05 00:00:00,UAE,18-24,False,5000
CUST_001490,standard,2023-05-05 02:00:00,UAE,35-44,True,10000
CUST_001491,standard,2023-05-05 04:00:00,KSA,25-34,True,3000
CUST_001492,standard,2023-05-05 06:00:00,UAE,25-34,True,3000
CUST_001493,new,2023-05-05 08:00:00,UAE,18-24,False,5000
CUST_001494,new,2023-05-05 10:00:00,Egypt,25-34,True,3000
CUST_001495,standard,2023-05-05 12:00:00,UAE,35-44,True,20000
CUST_001496,premium,2023-05-05 14:00:00,KSA,18-24,False,5000
CUST_001497,premium,2023-05-05 16:00:00,Egypt,25-34,True,5000
CUST_001498,standard,2023-05-05 18:00:00,UAE,45+,False,5000
CUST_001499,standard,2023-05-05 20:00:00,UAE,25-34,True,5000
CUST_001500,standard,2023-05-05 22:00:00,KSA,35-44,True,3000
CUST_001501,standard,2023-05-06 00:00:00,Egypt,18-24,True,20000
CUST_001502,standard,2023-05-06 02:00:00,Egypt,25-34,True,5000
CUST_001503,standard,2023-05-06 04:00:00,KSA,35-44,True,3000
CUST_001504,standard,2023-05-06 06:00:00,UAE,35-44,True,5000
CUST_001505,new,2023-05-06 08:00:00,KSA,25-34,True,3000
CUST_001506,premium,2023-05-06 10:00:00,UAE,25-34,True,3000
CUST_001507,standard,2023-05-06 12:00:00,UAE,25-34,True,5000
CUST_001508,standard,2023-05-06 14:00:00,UAE,18-24,True,5000
CUST_001509,standard,2023-05-06 16:00:00,UAE,35-44,True,5000
CUST_001510,new,2023-05-06 18:00:00,KSA,25-34,True,3000
CUST_001511,standard,2023-05-06 20:00:00,UAE,25-34,True,5000
CUST_001512,new,2023-05-06 22:00:00,UAE,35-44,True,3000
CUST_001513,premium,2023-05-07 00:00:00,UAE,25-34,True,5000
CUST_001514,premium,2023-05-07 02:00:00,Egypt,25-34,True,5000
CUST_001515,new,2023-05-07 04:00:00,KSA,35-44,True,5000
CUST_001516,standard,2023-05-07 06:00:00,UAE,35-44,True,10000
CUST_001517,standard,2023-05-07 08:00:00,UAE,25-34,True,10000
CUST_001518,premium,2023-05-07 10:00:00,UAE,18-24,True,20000
CUST_001519,premium,2023-05-07 12:00:00,Egypt,25-34,True,20000
CUST_001520,new,2023-05-07 14:00:00,KSA,25-34,True,10000
CUST_001521,standard,2023-05-07 16:00:00,KSA,25-34,True,20000
CUST_001522,standard,2023-05-07 18:00:00,KSA,35-44,True,10000
CUST_001523,standard,2023-05-07 20:00:00,UAE,45+,True,10000
CUST_001524,standard,2023-05-07 22:00:00,Egypt,35-44,False,3000
CUST_001525,premium,2023-05-08 00:00:00,KSA,25-34,True,3000
CUST_001526,standard,2023-05-08 02:00:00,UAE,35-44,True,10000
CUST_001527,premium,2023-05-08 04:00:00,UAE,25-34,True,5000
CUST_001528,new,2023-05-08 06:00:00,KSA,18-24,False,10000
CUST_001529,standard,2023-05-08 08:00:00,Egypt,18-24,True,5000
CUST_001530,standard,2023-05-08 10:00:00,UAE,25-34,True,5000
CUST_001531,new,2023-05-08 12:00:00,Egypt,45+,True,10000
CUST_001532,standard,2023-05-08 14:00:00,KSA,25-34,True,20000
CUST_001533,standard,2023-05-08 16:00:00,UAE,25-34,True,3000
CUST_001534,standard,2023-05-08 18:00:00,UAE,45+,True,10000
CUST_001535,standard,2023-05-08 20:00:00,UAE,18-24,True,10000
CUST_001536,standard,2023-05-08 22:00:00,KSA,35-44,True,5000
CUST_001537,new,2023-05-09 00:00:00,UAE,25-34,True,5000
CUST_001538,standard,2023-05-09 02:00:00,UAE,18-24,True,3000
CUST_001539,standard,2023-05-09 04:00:00,KSA,45+,True,3000
CUST_001540,new,2023-05-09 06:00:00,KSA,18-24,False,5000
CUST_001541,standard,2023-05-09 08:00:00,UAE,25-34,True,3000
CUST_001542,premium,2023-05-09 10:00:00,UAE,25-34,True,3000
CUST_001543,standard,2023-05-09 12:00:00,UAE,18-24,True,10000
CUST_001544,new,2023-05-09 14:00:00,KSA,18-24,False,5000
CUST_001545,standard,2023-05-09 16:00:00,Egypt,18-24,True,5000
CUST_001546,standard,2023-05-09 18:00:00,UAE,18-24,True,3000
CUST_001547,standard,2023-05-09 20:00:00,Egypt,35-44,True,10000
CUST_001548,standard,2023-05-09 22:00:00,KSA,25-34,True,10000
CUST_001549,premium,2023-05-10 00:00:00,KSA,25-34,True,5000
CUST_001550,standard,2023-05-10 02:00:00,KSA,25-34,True,20000
CUST_001551,new,2023-05-10 04:00:00,UAE,45+,True,10000
CUST_001552,standard,2023-05-10 06:00:00,UAE,45+,True,10000
CUST_001553,standard,2023-05-10 08:00:00,KSA,35-44,True,10000
CUST_001554,new,2023-05-10 10:00:00,KSA,35-44,True,3000
CUST_001555,new,2023-05-10 12:00:00,KSA,25-34,True,3000
CUST_001556,standard,2023-05-10 14:00:00,UAE,25-34,True,3000
CUST_001557,standard,2023-05-10 16:00:00,Egypt,25-34,True,3000
CUST_001558,standard,2023-05-10 18:00:00,KSA,25-34,True,3000
CUST_001559,new,2023-05-10 20:00:00,UAE,25-34,True,10000
CUST_001560,new,2023-05-10 22:00:00,UAE,25-34,True,3000
CUST_001561,standard,2023-05-11 00:00:00,KSA,45+,True,20000
CUST_001562,new,2023-05-11 02:00:00,KSA,35-44,True,5000
CUST_001563,standard,2023-05-11 04:00:00,UAE,25-34,True,3000
CUST_001564,standard,2023-05-11 06:00:00,Egypt,35-44,True,5000
CUST_001565,premium,2023-05-11 08:00:00,UAE,25-34,True,3000
CUST_001566,new,2023-05-11 10:00:00,UAE,18-24,False,20000
CUST_001567,premium,2023-05-11 12:00:00,Egypt,25-34,False,10000
CUST_001568,new,2023-05-11 14:00:00,Egypt,25-34,True,3000
CUST_001569,new,2023-05-11 16:00:00,KSA,18-24,True,20000
CUST_001570,new,2023-05-11 18:00:00,Egypt,35-44,True,10000
CUST_001571,premium,2023-05-11 20:00:00,UAE,25-34,True,3000
CUST_001572,standard,2023-05-11 22:00:00,Egypt,25-34,True,5000
CUST_001573,standard,2023-05-12 00:00:00,UAE,18-24,True,5000
CUST_001574,standard,2023-05-12 02:00:00,UAE,18-24,False,3000
CUST_001575,premium,2023-05-12 04:00:00,UAE,35-44,False,10000
CUST_001576,new,2023-05-12 06:00:00,UAE,25-34,True,3000
CUST_001577,standard,2023-05-12 08:00:00,UAE,45+,True,5000
CUST_001578,standard,2023-05-12 10:00:00,UAE,45+,True,3000
CUST_001579,standard,2023-05-12 12:00:00,UAE,25-34,True,20000
CUST_001580,standard,2023-05-12 14:00:00,UAE,25-34,True,10000
CUST_001581,standard,2023-05-12 16:00:00,KSA,35-44,True,3000
CUST_001582,standard,2023-05-12 18:00:00,UAE,45+,True,5000
CUST_001583,new,2023-05-12 20:00:00,UAE,25-34,False,3000
CUST_001584,standard,2023-05-12 22:00:00,KSA,35-44,True,10000
CUST_001585,new,2023-05-13 00:00:00,Egypt,35-44,True,3000
CUST_001586,new,2023-05-13 02:00:00,KSA,25-34,True,10000
CUST_001587,standard,2023-05-13 04:00:00,UAE,25-34,True,20000
CUST_001588,new,2023-05-13 06:00:00,KSA,35-44,False,5000
CUST_001589,premium,2023-05-13 08:00:00,UAE,25-34,True,3000
CUST_001590,new,2023-05-13 10:00:00,UAE,18-24,True,5000
CUST_001591,standard,2023-05-13 12:00:00,UAE,25-34,True,5000
CUST_001592,new,2023-05-13 14:00:00,Egypt,18-24,True,5000
CUST_001593,new,2023-05-13 16:00:00,UAE,25-34,False,5000
CUST_001594,new,2023-05-13 18:00:00,UAE,45+,True,5000
CUST_001595,new,2023-05-13 20:00:00,UAE,18-24,True,5000
CUST_001596,standard,2023-05-13 22:00:00,Egypt,25-34,True,10000
CUST_001597,premium,2023-05-14 00:00:00,KSA,25-34,True,3000
CUST_001598,standard,2023-05-14 02:00:00,UAE,25-34,True,5000
CUST_001599,standard,2023-05-14 04:00:00,KSA,25-34,True,10000
CUST_001600,standard,2023-05-14 06:00:00,KSA,25-34,True,3000
CUST_001601,standard,2023-05-14 08:00:00,KSA,18-24,False,10000
CUST_001602,new,2023-05-14 10:00:00,UAE,25-34,True,10000
CUST_001603,standard,2023-05-14 12:00:00,Egypt,25-34,True,5000
CUST_001604,new,2023-05-14 14:00:00,UAE,25-34,False,3000
CUST_001605,premium,2023-05-14 16:00:00,KSA,45+,True,3000
CUST_001606,new,2023-05-14 18:00:00,UAE,25-34,True,5000
CUST_001607,new,2023-05-14 20:00:00,UAE,18-24,True,3000
CUST_001608,standard,2023-05-14 22:00:00,UAE,35-44,True,20000
CUST_001609,standard,2023-05-15 00:00:00,KSA,25-34,True,5000
CUST_001610,new,2023-05-15 02:00:00,UAE,25-34,True,3000
CUST_001611,standard,2023-05-15 04:00:00,KSA,25-34,True,20000
CUST_001612,standard,2023-05-15 06:00:00,UAE,25-34,True,10000
CUST_001613,standard,2023-05-15 08:00:00,KSA,35-44,True,3000
CUST_001614,premium,2023-05-15 10:00:00,Egypt,45+,True,5000
CUST_001615,standard,2023-05-15 12:00:00,KSA,25-34,True,3000
CUST_001616,premium,2023-05-15 14:00:00,KSA,25-34,True,20000
CUST_001617,premium,2023-05-15 16:00:00,KSA,25-34,True,5000
CUST_001618,premium,2023-05-15 18:00:00,UAE,45+,True,10000
CUST_001619,new,2023-05-15 20:00:00,Egypt,45+,True,5000
CUST_001620,standard,2023-05-15 22:00:00,UAE,18-24,True,10000
CUST_001621,new,2023-05-16 00:00:00,KSA,18-24,False,3000
CUST_001622,standard,2023-05-16 02:00:00,KSA,25-34,True,20000
CUST_001623,standard,2023-05-16 04:00:00,UAE,18-24,True,20000
CUST_001624,standard,2023-05-16 06:00:00,UAE,25-34,True,5000
CUST_001625,standard,2023-05-16 08:00:00,UAE,18-24,True,10000
CUST_001626,premium,2023-05-16 10:00:00,Egypt,25-34,True,10000
CUST_001627,standard,2023-05-16 12:00:00,Egypt,45+,False,20000
CUST_001628,standard,2023-05-16 14:00:00,KSA,45+,False,5000
CUST_001629,standard,2023-05-16 16:00:00,KSA,25-34,True,5000
CUST_001630,standard,2023-05-16 18:00:00,Egypt,25-34,True,10000
CUST_001631,standard,2023-05-16 20:00:00,UAE,35-44,True,10000
CUST_001632,premium,2023-05-16 22:00:00,UAE,18-24,True,5000
CUST_001633,new,2023-05-17 00:00:00,KSA,25-34,True,10000
CUST_001634,standard,2023-05-17 02:00:00,Egypt,25-34,False,3000
CUST_001635,premium,2023-05-17 04:00:00,Egypt,25-34,False,10000
CUST_001636,new,2023-05-17 06:00:00,UAE,25-34,False,3000
CUST_001637,premium,2023-05-17 08:00:00,UAE,18-24,True,3000
CUST_001638,standard,2023-05-17 10:00:00,UAE,25-34,True,5000
CUST_001639,new,2023-05-17 12:00:00,UAE,25-34,True,5000
CUST_001640,standard,2023-05-17 14:00:00,UAE,25-34,True,5000
CUST_001641,premium,2023-05-17 16:00:00,KSA,18-24,True,5000
CUST_001642,premium,2023-05-17 18:00:00,UAE,35-44,True,5000
CUST_001643,standard,2023-05-17 20:00:00,Egypt,25-34,True,3000
CUST_001644,premium,2023-05-17 22:00:00,UAE,25-34,True,10000
CUST_001645,standard,2023-05-18 00:00:00,KSA,25-34,True,5000
CUST_001646,premium,2023-05-18 02:00:00,UAE,25-34,True,5000
CUST_001647,standard,2023-05-18 04:00:00,UAE,18-24,True,5000
CUST_001648,new,2023-05-18 06:00:00,UAE,35-44,True,20000
CUST_001649,new,2023-05-18 08:00:00,Kuwait,18-24,True,10000
CUST_001650,standard,2023-05-18 10:00:00,Egypt,18-24,True,3000
CUST_001651,standard,2023-05-18 12:00:00,UAE,35-44,True,10000
CUST_001652,standard,2023-05-18 14:00:00,UAE,25-34,True,20000
CUST_001653,standard,2023-05-18 16:00:00,Egypt,25-34,True,5000
CUST_001654,standard,2023-05-18 18:00:00,UAE,25-34,True,20000
CUST_001655,premium,2023-05-18 20:00:00,UAE,25-34,False,5000
CUST_001656,new,2023-05-18 22:00:00,KSA,35-44,False,5000
CUST_001657,standard,2023-05-19 00:00:00,Egypt,25-34,True,5000
CUST_001658,standard,2023-05-19 02:00:00,UAE,25-34,True,5000
CUST_001659,standard,2023-05-19 04:00:00,UAE,35-44,True,3000
CUST_001660,standard,2023-05-19 06:00:00,Egypt,25-34,True,3000
CUST_001661,new,2023-05-19 08:00:00,UAE,25-34,True,3000
CUST_001662,new,2023-05-19 10:00:00,UAE,25-34,False,3000
CUST_001663,new,2023-05-19 12:00:00,KSA,25-34,True,5000
CUST_001664,premium,2023-05-19 14:00:00,Egypt,45+,False,5000
CUST_001665,standard,2023-05-19 16:00:00,UAE,35-44,True,3000
CUST_001666,standard,2023-05-19 18:00:00,Kuwait,18-24,True,20000
CUST_001667,premium,2023-05-19 20:00:00,KSA,18-24,True,3000
CUST_001668,standard,2023-05-19 22:00:00,UAE,18-24,True,5000
CUST_001669,new,2023-05-20 00:00:00,Kuwait,25-34,True,3000
CUST_001670,premium,2023-05-20 02:00:00,UAE,18-24,True,3000
CUST_001671,standard,2023-05-20 04:00:00,UAE,25-34,True,3000
CUST_001672,standard,2023-05-20 06:00:00,KSA,35-44,True,5000
CUST_001673,premium,2023-05-20 08:00:00,UAE,35-44,True,10000
CUST_001674,standard,2023-05-20 10:00:00,UAE,25-34,True,3000
CUST_001675,new,2023-05-20 12:00:00,UAE,25-34,True,5000
CUST_001676,new,2023-05-20 14:00:00,UAE,25-34,True,3000
CUST_001677,new,2023-05-20 16:00:00,Egypt,35-44,True,10000
CUST_001678,standard,2023-05-20 18:00:00,KSA,35-44,False,10000
CUST_001679,premium,2023-05-20 20:00:00,Kuwait,45+,True,3000
CUST_001680,standard,2023-05-20 22:00:00,UAE,25-34,True,5000
CUST_001681,standard,2023-05-21 00:00:00,UAE,25-34,True,20000
CUST_001682,new,2023-05-21 02:00:00,UAE,18-24,False,5000
CUST_001683,premium,2023-05-21 04:00:00,UAE,25-34,True,5000
CUST_001684,standard,2023-05-21 06:00:00,UAE,25-34,True,5000
CUST_001685,standard,2023-05-21 08:00:00,KSA,25-34,True,5000
CUST_001686,standard,2023-05-21 10:00:00,Egypt,25-34,True,20000
CUST_001687,new,2023-05-21 12:00:00,Kuwait,25-34,True,20000
CUST_001688,standard,2023-05-21 14:00:00,UAE,18-24,True,10000
CUST_001689,standard,2023-05-21 16:00:00,Egypt,18-24,True,5000
CUST_001690,standard,2023-05-21 18:00:00,UAE,18-24,True,5000
CUST_001691,standard,2023-05-21 20:00:00,UAE,18-24,False,5000
CUST_001692,new,2023-05-21 22:00:00,Egypt,18-24,False,20000
CUST_001693,new,2023-05-22 00:00:00,KSA,25-34,True,10000
CUST_001694,new,2023-05-22 02:00:00,UAE,25-34,True,5000
CUST_001695,new,2023-05-22 04:00:00,UAE,45+,True,3000
CUST_001696,standard,2023-05-22 06:00:00,UAE,25-34,True,5000
CUST_001697,standard,2023-05-22 08:00:00,KSA,18-24,True,20000
CUST_001698,standard,2023-05-22 10:00:00,UAE,25-34,False,5000
CUST_001699,standard,2023-05-22 12:00:00,Kuwait,35-44,True,3000
CUST_001700,new,2023-05-22 14:00:00,UAE,25-34,True,3000
CUST_001701,premium,2023-05-22 16:00:00,UAE,25-34,True,5000
CUST_001702,new,2023-05-22 18:00:00,UAE,25-34,True,20000
CUST_001703,standard,2023-05-22 20:00:00,KSA,35-44,True,20000
CUST_001704,standard,2023-05-22 22:00:00,UAE,35-44,True,20000
CUST_001705,standard,2023-05-23 00:00:00,KSA,25-34,True,10000
CUST_001706,new,2023-05-23 02:00:00,Egypt,35-44,True,5000
CUST_001707,standard,2023-05-23 04:00:00,Egypt,35-44,True,5000
CUST_001708,standard,2023-05-23 06:00:00,Egypt,25-34,True,5000
CUST_001709,premium,2023-05-23 08:00:00,Egypt,25-34,False,10000
CUST_001710,standard,2023-05-23 10:00:00,KSA,25-34,False,5000
CUST_001711,standard,2023-05-23 12:00:00,Egypt,35-44,True,5000
CUST_001712,new,2023-05-23 14:00:00,UAE,18-24,True,3000
CUST_001713,standard,2023-05-23 16:00:00,UAE,45+,False,3000
CUST_001714,standard,2023-05-23 18:00:00,UAE,18-24,True,10000
CUST_001715,premium,2023-05-23 20:00:00,UAE,25-34,True,20000
CUST_001716,premium,2023-05-23 22:00:00,UAE,35-44,True,5000
CUST_001717,new,2023-05-24 00:00:00,Kuwait,25-34,True,3000
CUST_001718,premium,2023-05-24 02:00:00,UAE,25-34,True,20000
CUST_001719,premium,2023-05-24 04:00:00,UAE,18-24,True,10000
CUST_001720,premium,2023-05-24 06:00:00,KSA,25-34,False,5000
CUST_001721,new,2023-05-24 08:00:00,UAE,18-24,True,5000
CUST_001722,new,2023-05-24 10:00:00,UAE,25-34,True,5000
CUST_001723,standard,2023-05-24 12:00:00,UAE,25-34,True,5000
CUST_001724,standard,2023-05-24 14:00:00,UAE,45+,True,10000
CUST_001725,standard,2023-05-24 16:00:00,UAE,45+,False,3000
CUST_001726,new,2023-05-24 18:00:00,KSA,18-24,False,3000
CUST_001727,standard,2023-05-24 20:00:00,KSA,35-44,True,3000
